date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:30:33	34763/34763	---M-Z	200	added ('OK')	text/css	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/vendors/jquery-ui/jquery-ui.css	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/assets/vendors/jquery-ui/jquery-ui.css	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:34	335/335	---M-Z	200	added ('OK')	text/css	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/vendors/jarallax/jarallax.css	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/assets/vendors/jarallax/jarallax.css	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:34	7302/7302	---M-Z	200	added ('OK')	text/css	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/vendors/jquery-magnific-popup/jquery.magnific-popup.css	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/assets/vendors/jquery-magnific-popup/jquery.magnific-popup.css	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:34	4040/4040	---M-Z	200	added ('OK')	text/css	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/vendors/nouislider/nouislider.min.css	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/assets/vendors/nouislider/nouislider.min.css	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:34	1421/1421	---M-Z	200	added ('OK')	text/css	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/vendors/nouislider/nouislider.pips.css	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/assets/vendors/nouislider/nouislider.pips.css	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:35	2181/2181	---M-Z	200	added ('OK')	text/css	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/vendors/tiny-slider/tiny-slider.css	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/assets/vendors/tiny-slider/tiny-slider.css	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:35	4306/4306	---M-Z	200	added ('OK')	text/css	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/vendors/trevlo-icons/style.css	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/assets/vendors/trevlo-icons/style.css	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:35	3060/3060	---M-Z	200	added ('OK')	text/css	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/vendors/trevlo-one-icons/style.css	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/assets/vendors/trevlo-one-icons/style.css	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:35	8069/8069	---M-Z	200	added ('OK')	text/css	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/vendors/daterangepicker-master/daterangepicker.css	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/assets/vendors/daterangepicker-master/daterangepicker.css	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:36	3356/3356	---M-Z	200	added ('OK')	text/css	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/vendors/owl-carousel/css/owl.carousel.min.css	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/assets/vendors/owl-carousel/css/owl.carousel.min.css	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:36	1018/1018	---M-Z	200	added ('OK')	text/css	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/vendors/owl-carousel/css/owl.theme.default.min.css	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/assets/vendors/owl-carousel/css/owl.theme.default.min.css	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:37	565836/565836	---M-Z	200	added ('OK')	text/css	date:Tue,%2027%20Feb%202024%2013:01:38%20GMT	https://bracketweb.com/trevlo-html/assets/css/trevlo.css	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/assets/css/trevlo.css	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:37	1136/1136	---M-Z	200	added ('OK')	text/css	date:Tue,%2027%20Feb%202024%2013:01:36%20GMT	https://bracketweb.com/trevlo-html/assets/css/color-1.css	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/assets/css/color-1.css	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:37	110/110	---M--	200	added ('OK')	text/css	date:Tue,%2027%20Feb%202024%2013:01:38%20GMT	https://bracketweb.com/trevlo-html/assets/css/color-2.css	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/assets/css/color-2.css	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:37	3560/3560	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/loader-3.png	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/assets/images/loader-3.png	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:37	133253/133253	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/index.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/index.html	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:37	14960/14960	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/logo-light-2.png	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/assets/images/logo-light-2.png	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:38	17252/17252	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/logo-light-4.png	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/assets/images/logo-light-4.png	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:38	117920/117920	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/index-4.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/index-4.html	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:38	68078/68078	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/landing/home-4.jpg	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/assets/images/landing/home-4.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:38	104732/104732	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/index-4-one-page.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/index-4-one-page.html	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:39	54987/54987	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/landing/home-5.jpg	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/assets/images/landing/home-5.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:39	183635/183635	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/index-5-one-page.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/index-5-one-page.html	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:39	104538/104538	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/landing/home-1.jpg	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/assets/images/landing/home-1.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:39	119870/119870	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/index-one-page.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/index-one-page.html	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:40	160731/160731	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/index-2.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/index-2.html	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:40	131247/131247	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/landing/home-2.jpg	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/assets/images/landing/home-2.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:41	147445/147445	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/index-2-one-page.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/index-2-one-page.html	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:41	107433/107433	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/landing/home-3.jpg	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/assets/images/landing/home-3.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:41	138879/138879	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/index-3.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/index-3.html	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:41	125469/125469	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/index-3-one-page.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/index-3-one-page.html	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:42	133343/133343	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/index-dark.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/index-dark.html	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:42	105435/105435	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/landing/home-dark.jpg	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/assets/images/landing/home-dark.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:42	110402/110402	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/landing/home-boxed.jpg	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/assets/images/landing/home-boxed.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:42	133267/133267	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/index-boxed.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/index-boxed.html	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:43	103775/103775	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/landing/home-rtl.jpg	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/assets/images/landing/home-rtl.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:43	133435/133435	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/index-rtl.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/index-rtl.html	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:43	81663/81663	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/about.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/about.html	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:43	64684/64684	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/destination-1.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/destination-1.html	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:44	62617/62617	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/destination-2.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/destination-2.html	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:44	62406/62406	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/destination-carousel.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/destination-carousel.html	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:44	62956/62956	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/destination-carousel-2.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/destination-carousel-2.html	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:44	56882/56882	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/destination-details.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/destination-details.html	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:44	81569/81569	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/destination-details-left.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/destination-details-left.html	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:45	81315/81315	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/tour-listing-1.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/tour-listing-1.html	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:45	81569/81569	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/destination-details-right.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/destination-details-right.html	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:45	103947/103947	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/tour-listing-2.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/tour-listing-2.html	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:45	81697/81697	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/tour-listing-carousel-1.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/tour-listing-carousel-1.html	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:46	104487/104487	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/tour-listing-carousel-2.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/tour-listing-carousel-2.html	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:46	91041/91041	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/tour-listing-top-search.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/tour-listing-top-search.html	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:46	83110/83110	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/tour-listing-side-filter.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/tour-listing-side-filter.html	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:46	97359/97359	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/tour-listing-side-filter-left.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/tour-listing-side-filter-left.html	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:47	97359/97359	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/tour-listing-side-filter-right.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/tour-listing-side-filter-right.html	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:47	86801/86801	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/tour-listing-list-style.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/tour-listing-list-style.html	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:47	98350/98350	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/tour-listing-list-style-left.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/tour-listing-list-style-left.html	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:47	98350/98350	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/tour-listing-list-style-right.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/tour-listing-list-style-right.html	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:48	103193/103193	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/tour-listing-details.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/tour-listing-details.html	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:48	110146/110146	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/tour-listing-details-left.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/tour-listing-details-left.html	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:48	110173/110173	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/tour-listing-details-right.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/tour-listing-details-right.html	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:48	99942/99942	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/tour-listing-details-2.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/tour-listing-details-2.html	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:49	106869/106869	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/tour-listing-details-2-left.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/tour-listing-details-2-left.html	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:49	106896/106896	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/tour-listing-details-2-right.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/tour-listing-details-2-right.html	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:49	60710/60710	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/our-guide.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/our-guide.html	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:49	57622/57622	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/our-guide-carousel.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/our-guide-carousel.html	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:50	58009/58009	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/gallery.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/gallery.html	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:50	58188/58188	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/gallery-carousel.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/gallery-carousel.html	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:50	56565/56565	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/faq.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/faq.html	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:50	69326/69326	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/pricing.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/pricing.html	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:50	60241/60241	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/pricing-carousel.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/pricing-carousel.html	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:51	54637/54637	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/login.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/login.html	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:51	51319/51319	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:38%20GMT	https://bracketweb.com/trevlo-html/404.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/404.html	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:51	66466/66466	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/products.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/products.html	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:51	71102/71102	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/products-left.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/products-left.html	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:52	71102/71102	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/products-right.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/products-right.html	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:52	66755/66755	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/products-carousel.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/products-carousel.html	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:52	65488/65488	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/product-details.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/product-details.html	(from https://bracketweb.com/trevlo-html/index-5.html)
09:30:52	54862/54862	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/cart.html	D:/dev/web_travel/public/v/bracketweb.com/trevlo-html/cart.html	(from https://bracketweb.com/trevlo-html/index-5.html)
